V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,,,,,,
1.402268302,2.813991131,2.01840301,2.939329771,3.930883193,0.891962433,2.272233815,2.014246119,2.517357796,1.111978401,1.560810501,1.074872141,0.749396609,1.130341173,1.146712522,,,,,,
3.36194578,0.889376252,2.013386005,3.299109914,1.806095696,1.111085894,2.238829739,2.298351178,2.333846723,1.294834074,1.341472901,1.816717558,1.081235595,3.126900193,1.752131186,,,,,,
1.999478705,2.778586089,2.271645736,1.229217597,2.819135461,1.674872921,0.914032071,1.131648509,2.717299415,2.962589005,1.330572898,1.302467146,2.122335304,1.210042534,1.593354127,,,,,,
2.078388112,1.299050228,1.396065036,0.639511246,5.672007761,1.427707234,2.616174813,1.950670156,1.704457055,1.631062765,3.136336492,2.669597708,2.602890024,2.526041862,1.48644307,,,,,,
2.064231065,1.797979978,2.950838167,1.031481154,1.534008284,1.602335122,3.71815506,1.94535593,0.635696024,1.057980537,1.548469325,1.719672466,1.221963182,1.769443212,2.008018199,,,,,,
3.377720014,0.778511418,1.221647736,1.311053502,0.883870307,1.346820736,1.58766155,3.85449391,2.17481055,1.473718445,1.698165717,1.369417907,1.729820177,1.950826867,2.825315794,,,,,,
1.476555494,1.608252942,1.430438264,3.050197798,1.822369289,1.492303777,1.495983877,1.003799289,2.878599444,0.732598457,1.366711292,1.504485577,1.647901133,0.437443537,2.804336659,,,,,,
1.221318342,0.954102874,2.787640176,1.871606424,0.804314399,1.488663064,2.182750168,1.650180751,2.447053334,1.572876918,1.13273521,1.093781596,2.360873474,1.336912491,3.514132112,,,,,,
2.544944799,1.973722558,1.257625097,1.279872447,1.332625456,0.815844866,1.9067345,2.447841546,0.862031624,3.24705875,3.156335643,1.989984232,1.277318291,2.025907501,1.005330762,,,,,,
0.906777175,1.960791939,1.502619063,1.382751622,1.692973389,2.232786167,2.610201385,0.736900936,0.847136846,1.379098065,0.768606553,1.605009408,1.423452817,2.914061852,5.090272238,,,,,,
1.427048569,1.197056836,1.554161551,1.612260921,1.031369381,1.415771604,2.858868932,2.892335988,1.633788325,0.804124023,1.755059872,0.77107816,4.069773808,1.521212271,1.353515453,,,,,,
1.154320234,1.279784448,2.069853983,0.641466675,1.598270374,2.115211888,1.398486278,3.226120791,2.192767639,1.508707651,1.343577156,1.916529292,1.605748021,1.383288031,1.90058193,,,,,,
2.106328311,2.460334185,1.947245667,1.46573665,1.762565248,2.273650594,0.865785943,1.919162267,2.122574954,2.508859274,1.322647432,1.335500361,0.804182358,2.11679116,2.051592366,,,,,,
3.014163007,3.40380234,1.741327848,1.729583605,0.939541648,0.877111535,2.809432674,3.794265761,1.83719922,1.629539913,1.011933583,0.882790659,3.63191382,1.470601097,2.027804933,,,,,,
4.584740942,2.177977064,1.153552453,1.811291491,2.337998321,1.118511339,2.588629707,1.131003202,1.820266556,1.063222876,1.067313553,2.53458462,1.610241394,2.221385189,1.236459517,,,,,,
2.246478264,2.027630221,1.935370492,1.15730425,1.389273036,1.646753202,4.167820409,1.489668929,1.3513251,0.771241694,0.942455745,1.880388326,0.940457703,2.342785582,1.467639307,,,,,,
1.604681832,1.560140861,1.339944362,1.292981508,0.783421884,2.246925476,2.141234794,2.1654025,1.261036801,1.282469077,1.992989356,1.248771505,0.925362562,2.716749237,0.822918667,,,,,,
1.729154584,1.801113407,2.144198932,1.562331229,2.394750351,1.145839526,1.609703936,3.562927999,2.860888263,2.362645126,1.971573118,3.804303335,1.127985512,1.158397652,0.993051319,,,,,,
1.309785179,2.897977889,0.781951688,0.906801005,2.929498205,2.908078186,0.717249737,1.291325848,3.093225744,2.078702584,1.305296046,1.736572495,1.056711497,3.314775367,1.528400365,,,,,,
2.222611255,0.655015416,3.002500608,1.755764908,1.370848355,1.270511298,1.484363811,2.645123679,4.698767905,2.096722744,0.983544905,2.169038878,1.807984223,1.835356271,1.414219387,,,,,,
3.785706662,1.113367841,3.185686644,2.69495897,2.095011569,3.246609101,3.314984141,2.594190007,1.520111689,0.617152503,2.126043821,2.571550059,1.931739274,0.736501724,2.117441706,,,,,,
1.094609853,0.922741509,1.391305525,1.853173007,1.406146796,1.811684893,0.770291871,1.626203484,2.293349077,1.826553669,0.878406349,1.409491276,1.18547163,2.588091162,1.419709468,,,,,,
1.929564069,1.753215472,1.301877684,1.941537938,1.125802521,2.099022049,0.93800723,1.473713938,3.26255863,2.113363911,1.396247479,1.535582728,1.806028867,1.111622799,2.277855915,,,,,,
1.183941064,1.148802264,0.959966288,1.456930246,1.991137828,2.027338775,1.81197339,1.576932643,2.26089659,1.329209465,0.684644416,1.32221849,2.308385168,1.441606787,2.254978748,,,,,,
0.986113991,1.221682364,2.406201775,1.320221622,1.534960434,1.511312023,1.265651552,1.307564311,1.178856948,3.491787577,1.994917648,1.80647768,1.723324267,1.586208743,1.609308767,,,,,,
2.688144212,0.753146959,1.851101843,1.782008211,0.946300155,1.566211909,2.298090787,1.525704689,2.495849965,1.155322914,3.056073928,1.590697546,0.888514967,2.830429064,2.827409665,,,,,,
0.876813621,3.105746698,1.912742191,1.534553353,1.393079283,0.979076157,2.395034275,4.734080639,1.093509816,1.702873461,2.858743937,1.644479721,1.805639463,3.130113559,2.275115235,,,,,,
1.396636041,2.689895737,5.12891421,2.147768005,0.986592432,0.924102732,2.786244898,1.513621629,0.924925432,2.008921634,0.989618123,4.585472402,2.070592611,0.761515916,1.632777245,,,,,,
2.686668271,2.65112102,1.035660787,1.376702272,1.097092397,2.361745786,0.877797156,1.202201252,2.291905,2.764930869,1.516059224,1.910531766,1.954772528,1.343214194,2.114736317,,,,,,
1.852309652,3.342863732,1.123828933,1.341145665,1.283969472,2.289571178,2.795697478,2.91402075,1.805218343,1.550698657,2.292417423,1.260045189,0.524854418,1.775662516,2.003673375,,,,,,
1.504345127,2.310073089,1.137696996,1.803902045,1.597252512,3.394742566,1.216310962,1.747312344,1.36461205,1.542692539,1.006235682,1.721860392,2.608861088,0.871267541,1.846699305,,,,,,
0.767960951,2.034120497,1.060356732,2.69290892,0.919814117,1.246191954,1.494151137,1.644857461,1.234993369,2.788160882,3.978747238,2.738998227,2.174623509,0.679692682,1.264639869,,,,,,
4.674308598,1.636228047,2.349569041,1.370445071,1.676213067,1.989364985,2.498596531,2.075712076,2.409550511,1.906921784,2.537269803,1.58948758,1.897239135,0.991913943,1.388569321,,,,,,
1.036100047,1.264218697,1.432195127,3.373732838,2.771836712,4.606733956,1.530941687,2.655800538,1.868182627,2.098784087,2.975910797,1.114061163,1.942912659,2.418113324,2.04691877,,,,,,
2.305075911,1.050805695,1.614530811,3.055714943,1.719653487,2.290058318,2.073542515,0.715326287,0.67512841,2.374653714,1.815634389,2.159014851,2.530307018,2.79625227,1.441378723,,,,,,
1.056244866,1.052869481,4.418356883,0.599110133,1.356593842,1.815236461,3.234748141,2.167470275,0.582477605,1.686995988,2.914535016,1.594500773,1.657670581,1.335610105,1.295288896,,,,,,
3.135412063,1.004648867,2.552122595,3.20473072,2.606689113,1.403353751,2.98076852,1.306676221,2.357916675,1.239370676,2.621832778,0.897828433,1.368037631,2.238116492,1.39957138,,,,,,
0.564432144,3.944807475,3.581626138,1.768142587,1.464112284,0.81963378,1.192333352,1.435162365,2.428798741,1.306103213,3.281699719,2.078328189,1.526072222,1.598147363,1.099338526,,,,,,
1.772183814,1.042175215,0.873292352,0.939986058,1.624995862,1.570400375,1.671818142,2.601098684,1.160313561,1.574593265,4.183787571,1.880917599,1.521525052,2.667479199,1.50868305,,,,,,
1.290265183,3.353215106,1.031280529,1.808503261,1.855258082,2.609433854,2.957997193,1.276485002,1.750914134,2.392009237,3.416980625,1.190881443,2.743505961,1.907359725,1.470030967,,,,,,
0.871573435,3.005249725,2.174922519,3.492486091,1.108283854,2.39371033,3.607484001,1.309267325,0.874828375,2.549292745,3.512867978,1.402688132,1.593732534,1.979150146,4.35065378,,,,,,
3.53782708,1.106587803,0.63932367,1.537283378,1.129769672,1.084186847,1.414023656,2.017488907,2.132863477,1.52915498,0.841874246,1.72811083,1.530661868,1.427105991,4.410745569,,,,,,
2.143956315,0.911101954,1.252636755,1.492850001,1.446323295,1.235856695,1.13431439,1.628575748,2.487978139,2.569154648,0.922689276,1.796363172,1.638052118,1.532313185,1.877393156,,,,,,
1.183502713,2.586733123,1.328629082,3.004190892,3.305383103,1.165733121,3.31160288,3.936227124,1.660040369,1.614743399,2.749266775,1.261787143,1.889898209,1.013014069,3.442496388,,,,,,
2.660034162,2.224771645,1.196800826,1.877338051,1.802844141,1.552812693,1.049292571,1.134451789,2.053160716,1.168221812,1.281619638,2.460636069,3.857255535,3.788918564,2.235057877,,,,,,
3.149540969,1.452201263,1.106248761,2.502568501,3.436961791,4.083068657,2.412197045,1.589486946,2.847193611,1.775817543,3.045996303,2.318093496,2.550568934,2.317541362,1.806662859,,,,,,
1.925521696,1.009036265,0.568705538,1.874449572,1.277626028,1.966187134,2.737242506,2.78093968,1.142498476,1.891086876,3.223707729,4.316464482,1.802110897,1.518679668,1.363713879,,,,,,
1.387641718,1.481591545,1.532580608,1.333728801,1.22089754,1.019944801,2.123590136,1.193092218,1.704618191,1.454630097,1.187537527,0.752492445,1.333325665,2.718838135,2.323425412,,,,,,
1.569700302,1.700475704,1.238668271,3.97721077,1.714698591,2.587781057,1.56251752,1.224964179,0.896333498,2.950586484,1.743845925,1.968132076,3.574735499,4.781519924,1.240665312,,,,,,
1.508167915,1.110203726,1.939403915,1.77824975,2.535955421,2.771022776,2.105211307,1.306825907,2.893920983,1.040745071,0.93971041,1.679904165,2.455759508,1.289897361,1.296135762,,,,,,
1.385610054,1.064993416,1.614523469,2.897870799,2.207837341,1.562216767,0.709208649,1.96516526,2.657927909,1.755752154,2.742253135,1.940035888,1.623616528,2.709486922,0.843135228,,,,,,
2.361292215,4.144096236,1.731072375,1.436930088,2.040982061,1.179199268,1.693955717,2.223441983,0.812744337,1.348658036,1.459129118,0.836907854,1.665973801,1.405297496,0.805077363,,,,,,
1.143797946,1.650879968,3.763159882,2.335295116,2.009164316,2.022916702,0.927044667,1.951238206,1.411695247,2.244114099,1.301814497,0.732832019,1.285543897,1.971579247,0.713374784,,,,,,
